,neighborhood_id,house_type_id,is_renewal_needed,is_new_development,sq_mt_built,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,buy_price,buy_price_by_area,latitude,longitude
164,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,110.0,3,2.0,5,True,True,True,True,False,False,True,275000,2500,40.3399339,-3.6733878585167616
165,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,83.0,3,1.0,3,True,False,False,False,True,True,False,91500,1102,40.3455389,-3.7109697
166,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,True,False,65.0,2,1.0,Entreplanta exterior,True,False,False,False,False,False,False,86860,1336,40.3455389,-3.7109697
167,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,58.0,3,1.0,3,True,False,False,False,False,True,False,105000,1810,40.3399339,-3.6733878585167616
168,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,82.0,3,1.0,4,True,False,False,False,False,True,False,120000,1463,40.3455389,-3.7109697
169,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,83.0,3,1.0,Bajo,True,True,False,False,False,False,False,135000,1627,40.3455389,-3.7109697
170,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,90.0,2,1.0,Bajo,True,True,False,True,False,False,True,212000,2356,40.3399339,-3.6733878585167616
171,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,95.0,2,2.0,5,True,True,False,True,False,False,False,184000,1937,40.343263050000004,-3.688352297394898
172,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,89.0,3,1.0,Bajo,True,False,False,False,True,False,False,160000,1798,40.3455389,-3.7109697
173,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,178.0,4,2.0,5,True,True,True,True,False,True,True,299990,1685,40.3558406,-3.688398889638639
174,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,59.0,2,1.0,2,True,False,False,False,True,False,False,117000,1983,40.3558406,-3.688398889638639
175,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,100.0,4,1.0,Bajo,True,True,False,False,False,False,False,165000,1650,40.3551089,-3.7001047141537544
176,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,True,False,68.0,3,1.0,4,True,False,False,False,True,False,False,95000,1397,40.3455389,-3.7109697
177,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,2,True,False,False,False,False,False,False,106000,2120,40.3455389,-3.7109697
178,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,114.0,4,2.0,2,True,True,False,False,True,False,False,229000,2009,40.3455389,-3.7109697
179,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,81.0,3,2.0,3,True,True,True,True,False,False,False,155000,1914,40.3455389,-3.7109697
180,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,91.0,2,2.0,5,True,True,True,True,True,False,True,228208,2508,40.3399339,-3.6733878585167616
181,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,True,False,95.0,3,1.0,3,True,False,False,False,False,True,False,100000,1053,40.3399339,-3.6733878585167616
182,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,Bajo,True,False,False,False,True,False,False,140000,1750,40.3455389,-3.7109697
183,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,3,True,True,False,False,True,False,False,165000,2062,40.3551089,-3.7001047141537544
184,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,5,True,True,False,False,False,False,False,73000,1217,40.343263050000004,-3.688352297394898
185,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,50.0,1,1.0,6,True,True,True,True,False,False,True,159000,3180,40.3455389,-3.7109697
186,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,136.0,3,1.0,1,True,False,False,True,True,True,False,135990,1000,40.3455389,-3.7109697
187,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,96.0,2,2.0,7,True,True,True,True,True,False,True,210000,2188,40.3551089,-3.7001047141537544
188,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,71.0,2,2.0,2,True,True,False,True,False,False,True,198000,2789,40.3558406,-3.688398889638639
189,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,74.0,2,1.0,1,True,False,False,False,False,False,False,139900,1891,40.3558406,-3.688398889638639
190,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,2,True,False,False,False,False,False,False,110000,1692,40.343263050000004,-3.688352297394898
191,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,True,False,93.0,3,1.0,9,True,True,False,False,True,False,False,160000,1720,40.3551089,-3.7001047141537544
192,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,75.0,3,1.0,2,True,False,False,False,True,False,False,103000,1373,40.3455389,-3.7109697
193,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,True,False,63.0,3,1.0,Entreplanta interior,False,False,False,False,False,False,False,100000,1587,40.3558406,-3.688398889638639
194,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,65.0,3,1.0,4,True,False,False,False,True,False,False,90000,1385,40.3455389,-3.7109697
195,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,63.0,2,1.0,2,True,True,False,False,False,False,False,82260,1306,40.343263050000004,-3.688352297394898
196,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,72.0,3,1.0,6,True,True,False,False,True,False,False,139400,1936,40.3551089,-3.7001047141537544
197,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,100.0,2,2.0,Bajo,True,True,True,True,False,False,False,154900,1549,40.3455389,-3.7109697
198,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,90.0,3,2.0,3,True,True,True,True,True,False,False,155000,1722,40.3455389,-3.7109697
199,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,66.0,3,1.0,2,True,False,False,False,False,False,False,88000,1333,40.343263050000004,-3.688352297394898
200,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,102.0,3,2.0,5,True,True,False,False,True,False,False,225000,2206,40.3551089,-3.7001047141537544
201,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,105.0,2,1.0,6,True,True,True,False,True,False,False,189000,1800,40.3558406,-3.688398889638639
202,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,95.0,4,1.0,4,True,False,False,False,True,False,False,138000,1453,40.3558406,-3.688398889638639
203,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,120.0,3,1.0,2,True,True,False,False,False,False,False,195000,1625,40.3551089,-3.7001047141537544
204,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,90.0,3,2.0,4,True,True,True,True,False,False,True,222000,2467,40.3399339,-3.6733878585167616
205,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,True,False,64.0,3,1.0,Bajo,True,False,False,False,True,False,False,80500,1258,40.3558406,-3.688398889638639
206,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,3,True,True,False,False,True,False,False,182000,2275,40.3551089,-3.7001047141537544
207,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,120.0,3,2.0,2,True,False,True,True,True,True,False,295000,2458,40.3455389,-3.7109697
208,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,82.0,2,2.0,6,True,True,True,True,False,False,True,270000,3293,40.3551089,-3.7001047141537544
209,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,81.0,3,1.0,3,True,False,False,False,False,False,False,116100,1433,40.3399339,-3.6733878585167616
210,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,103.0,3,2.0,4,True,True,True,True,False,False,True,250000,2427,40.3558406,-3.688398889638639
211,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,63.0,3,1.0,4,True,False,False,False,True,False,False,79900,1268,40.3551089,-3.7001047141537544
212,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,70.0,3,1.0,3,True,True,False,False,False,False,False,99000,1414,40.343263050000004,-3.688352297394898
213,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,45.0,2,1.0,3,True,False,False,False,False,False,False,105000,2333,40.3558406,-3.688398889638639
214,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,95.0,3,1.0,2,True,False,False,False,True,True,False,130000,1368,40.3558406,-3.688398889638639
215,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,True,False,70.0,3,1.0,2,True,False,False,False,False,False,False,120000,1714,40.3558406,-3.688398889638639
216,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,71.0,3,1.0,1,True,True,False,False,False,False,False,149000,2099,40.3558406,-3.688398889638639
217,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,True,False,70.0,3,1.0,3,True,True,False,False,False,False,False,135000,1929,40.3558406,-3.688398889638639
218,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,98.0,4,2.0,Bajo,True,True,False,False,True,False,False,230000,2347,40.3558406,-3.688398889638639
219,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,55.0,3,1.0,2,True,False,False,False,False,False,False,91000,1655,40.3551089,-3.7001047141537544
220,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,115.0,4,1.0,1,True,False,False,False,True,True,False,184900,1608,40.3558406,-3.688398889638639
221,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,68.0,3,1.0,4,True,False,False,False,False,False,False,83900,1234,40.343263050000004,-3.688352297394898
222,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,120.0,3,1.0,2,True,False,True,True,True,False,True,180000,1500,40.3455389,-3.7109697
223,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,True,False,64.0,3,1.0,1,True,False,False,False,False,False,False,76000,1188,40.343263050000004,-3.688352297394898
224,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,92.0,4,1.0,5,True,True,False,True,False,False,False,163000,1772,40.3551089,-3.7001047141537544
225,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,154.0,3,2.0,3,True,True,True,True,True,False,True,280000,1818,40.3399339,-3.6733878585167616
226,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,105.0,3,2.0,Bajo,True,False,False,True,True,False,False,180000,1714,40.3558406,-3.688398889638639
227,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,Bajo,True,False,False,False,False,False,False,128000,1829,40.3455389,-3.7109697
228,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,93.0,3,1.0,2,True,True,False,False,True,False,False,166200,1787,40.3551089,-3.7001047141537544
229,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,86.0,3,1.0,4,False,True,False,False,True,False,False,129000,1500,40.3455389,-3.7109697
230,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,75.0,3,2.0,1,True,False,False,True,False,False,False,132000,1760,40.3551089,-3.7001047141537544
231,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,85.0,3,1.0,Bajo,True,False,False,False,False,False,False,135000,1588,40.3455389,-3.7109697
232,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,Bajo,True,False,False,False,False,False,False,99000,1523,40.3455389,-3.7109697
233,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,68.0,3,1.0,2,True,False,False,False,False,False,False,88000,1294,40.343263050000004,-3.688352297394898
234,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,75.0,3,1.0,5,False,False,False,False,False,False,False,110000,1467,40.3551089,-3.7001047141537544
235,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,83.0,2,1.0,1,True,True,False,True,True,True,False,146000,1759,40.3455389,-3.7109697
236,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,True,False,95.0,3,1.0,Bajo,False,False,False,True,True,False,False,112000,1179,40.3455389,-3.7109697
237,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,30.0,1,1.0,Bajo,True,False,False,False,False,False,False,59000,1967,40.343263050000004,-3.688352297394898
238,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,53.0,1,1.0,6,True,True,True,True,True,False,True,146000,2755,40.3399339,-3.6733878585167616
239,"Butarque, Villaverde(Madrid)",HouseType 5: Áticos,False,False,125.0,3,3.0,7,True,True,False,True,True,False,True,275000,2200,40.3399339,-3.6733878585167616
240,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,153.0,4,2.0,1,True,True,True,True,False,False,False,178000,1163,40.3455389,-3.7109697
241,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,86.0,3,1.0,4,False,True,False,False,True,False,False,129000,1500,40.3455389,-3.7109697
242,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,66.0,2,1.0,2,True,False,False,False,False,False,False,96000,1455,40.343263050000004,-3.688352297394898
243,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,63.0,3,1.0,4,True,False,False,False,False,False,False,82000,1302,40.343263050000004,-3.688352297394898
244,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,95.0,3,1.0,Bajo,True,False,True,True,False,False,True,199000,2095,40.3455389,-3.7109697
245,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,2,True,True,True,True,False,False,False,232000,3569,40.3455389,-3.7109697
246,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,69.0,2,1.0,1,True,True,False,False,False,False,True,240000,3478,40.3455389,-3.7109697
247,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,90.0,3,2.0,4,True,True,True,True,False,False,False,172000,1911,40.3455389,-3.7109697
248,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,60.0,3,1.0,2,True,True,False,False,True,False,False,82260,1371,40.343263050000004,-3.688352297394898
249,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,65.0,2,1.0,Bajo,True,True,False,False,False,False,False,109000,1677,40.3551089,-3.7001047141537544
250,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,115.0,4,1.0,1,True,True,False,True,True,False,False,133000,1157,40.3551089,-3.7001047141537544
251,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,True,False,83.0,3,2.0,1,True,True,False,False,False,False,False,111000,1337,40.343263050000004,-3.688352297394898
252,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,55.0,2,1.0,2,True,False,False,False,False,False,False,110000,2000,40.3455389,-3.7109697
253,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,2,2.0,1,True,True,True,True,False,False,True,179990,2250,40.3399339,-3.6733878585167616
254,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,68.0,3,1.0,1,True,False,False,False,False,False,False,156000,2294,40.3455389,-3.7109697
255,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,89.0,2,2.0,1,True,True,False,False,False,False,False,228000,2562,40.3455389,-3.7109697
256,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,61.0,3,1.0,4,True,False,False,False,False,False,False,89000,1459,40.343263050000004,-3.688352297394898
257,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,68.0,3,1.0,2,True,False,False,False,False,False,False,94000,1382,40.343263050000004,-3.688352297394898
258,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,92.0,3,2.0,4,True,True,False,False,True,False,False,175000,1902,40.3551089,-3.7001047141537544
259,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,70.0,3,1.0,2,True,False,False,False,False,False,False,90000,1286,40.343263050000004,-3.688352297394898
260,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,63.0,3,1.0,1,True,True,False,False,False,False,False,167000,2651,40.3558406,-3.688398889638639
261,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,57.0,3,1.0,5,True,False,False,False,False,False,False,96000,1684,40.3551089,-3.7001047141537544
262,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,63.0,3,1.0,3,True,False,False,False,False,False,False,84000,1333,40.3455389,-3.7109697
263,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,125.0,3,2.0,1,True,True,True,True,False,False,False,210000,1680,40.3558406,-3.688398889638639
264,"San Andrés, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,3,1.0,1,True,False,False,False,True,False,False,95000,1188,40.3455389,-3.7109697
265,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,61.0,3,1.0,4,True,False,False,False,False,False,False,100000,1639,40.3399339,-3.6733878585167616
266,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,85.0,3,1.0,1,True,False,True,False,True,False,False,154900,1822,40.3558406,-3.688398889638639
267,"Los Ángeles, Villaverde(Madrid)",HouseType 1: Pisos,False,False,80.0,2,1.0,3,True,True,False,True,True,False,False,115000,1438,40.3551089,-3.7001047141537544
268,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,55.0,2,1.0,3,True,False,False,False,True,False,False,96000,1745,40.3558406,-3.688398889638639
269,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,60.0,2,1.0,3,True,False,False,False,False,False,False,95000,1583,40.343263050000004,-3.688352297394898
270,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,55.0,3,1.0,1,True,False,False,False,False,False,False,78000,1418,40.343263050000004,-3.688352297394898
271,"Butarque, Villaverde(Madrid)",HouseType 1: Pisos,False,False,93.0,3,1.0,Bajo,True,False,False,False,False,False,False,128500,1382,40.3399339,-3.6733878585167616
272,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,55.0,2,1.0,Bajo,True,False,False,False,False,False,False,95000,1727,40.3558406,-3.688398889638639
273,"San Cristóbal, Villaverde(Madrid)",HouseType 1: Pisos,False,False,82.0,3,1.0,3,True,False,False,False,False,False,False,83900,1023,40.343263050000004,-3.688352297394898
274,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,53.0,2,1.0,1,True,False,False,False,False,False,False,96000,1811,40.3558406,-3.688398889638639
275,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,58.0,2,1.0,1,True,False,False,False,False,False,False,118000,2034,40.3558406,-3.688398889638639
276,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,70.0,2,1.0,1,True,True,False,True,True,False,False,202000,2886,40.3558406,-3.688398889638639
277,"Los Rosales, Villaverde(Madrid)",HouseType 1: Pisos,False,False,50.0,2,1.0,3,True,False,False,False,False,False,False,105000,2100,40.3558406,-3.688398889638639
