,house_type_id,is_renewal_needed,is_new_development,m2,n_rooms,n_bathrooms,floor,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,buy_price
10419,0,1,0,65.0,2,1.0,1.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,175000
10420,0,0,0,54.0,3,1.0,3.0,1,0,0,1,0,0,0,40.4350329,-3.644171,145000
10421,0,0,0,107.0,3,2.0,1.0,1,1,1,0,0,0,1,40.4350329,-3.644171,370000
10422,0,0,0,80.0,3,1.0,2.0,1,0,0,0,1,0,0,40.4350329,-3.644171,175000
10423,0,0,0,98.0,3,2.0,4.0,1,1,0,0,1,0,0,40.4350329,-3.644171,290000
10424,0,0,0,65.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4350329,-3.644171,139900
10426,0,1,0,60.0,3,1.0,5.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,126000
10427,0,0,0,155.0,2,3.0,5.0,1,1,1,0,1,0,1,40.4426834,-3.6534541,790000
10429,0,0,0,72.0,2,1.0,7.0,1,1,0,1,0,0,0,40.4426834,-3.6534541,235000
10431,0,0,0,90.0,3,2.0,6.0,1,1,0,0,0,0,1,40.4426834,-3.6534541,470000
10432,0,0,0,120.0,4,2.0,3.0,1,1,1,1,0,0,1,40.47538345,-3.669831997592169,540000
10434,0,0,0,111.0,4,2.0,3.0,1,1,0,1,1,0,0,40.4220402,-3.6517069,335000
10435,0,0,0,85.0,2,1.0,4.0,1,0,0,0,1,0,0,40.4350329,-3.644171,199000
10436,0,1,0,80.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,155000
10437,0,0,0,103.0,3,2.0,2.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,400000
10438,0,1,0,64.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,123003
10439,0,1,0,65.0,3,1.0,4.0,1,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,154000
10440,0,0,0,65.0,2,1.0,4.0,1,0,0,0,1,0,0,40.4350329,-3.644171,175000
10442,0,1,0,107.0,4,2.0,4.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,310000
10443,0,0,0,40.0,2,1.0,0.5,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,125000
10444,0,0,0,110.0,3,1.0,3.0,1,0,0,0,1,1,0,40.4350329,-3.644171,179000
10447,0,0,0,105.0,3,2.0,0.0,1,1,0,0,0,0,0,40.4350329,-3.644171,265000
10448,0,0,0,58.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4350329,-3.644171,150000
10449,0,0,0,73.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4350329,-3.644171,146000
10453,0,0,0,80.0,2,1.0,1.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,183000
10454,0,0,0,52.0,2,1.0,5.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,109000
10455,0,0,0,66.0,2,1.0,2.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,165000
10456,0,0,0,75.0,2,1.0,0.0,1,1,0,1,0,0,0,40.43737280000001,-3.6436099185322814,270000
10457,0,0,0,106.0,3,2.0,3.0,1,1,1,0,1,0,0,40.4426834,-3.6534541,269000
10462,0,1,0,75.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4350329,-3.644171,175000
10464,0,0,0,60.0,3,1.0,0.5,1,1,0,0,0,0,0,40.4220402,-3.6517069,138000
10465,0,1,0,81.0,2,1.0,5.0,1,1,0,0,1,1,0,40.43820570000001,-3.6495784,240000
10466,0,0,0,58.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,198000
10467,0,0,0,90.0,3,2.0,4.0,1,1,1,0,0,0,0,40.4350329,-3.644171,330000
10468,0,0,0,41.0,1,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,135000
10470,0,0,0,90.0,3,2.0,1.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,225000
10473,0,0,0,76.0,3,1.0,0.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,210000
10475,0,0,0,142.0,4,3.0,1.0,1,1,1,0,1,0,0,40.4426834,-3.6534541,570000
10476,0,0,0,100.0,3,1.0,3.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,350000
10477,0,0,0,60.0,2,1.0,1.0,0,0,0,0,1,0,0,40.4220402,-3.6517069,155000
10480,0,0,0,58.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,164000
10483,0,0,0,64.0,3,1.0,4.0,1,0,0,0,0,1,0,40.4220402,-3.6517069,137000
10484,0,0,0,80.0,4,1.0,5.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,295000
10485,0,0,0,165.0,4,3.0,4.0,1,1,1,1,0,0,1,40.47538345,-3.669831997592169,775000
10486,0,0,0,70.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4350329,-3.644171,205000
10487,0,0,0,51.0,1,1.0,2.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,173000
10489,0,0,0,95.0,3,2.0,0.5,1,1,0,1,0,0,0,40.4350329,-3.644171,250000
10490,0,1,0,76.0,3,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,205000
10491,0,0,0,65.0,2,1.0,3.0,0,1,0,1,0,1,0,40.43737280000001,-3.6436099185322814,280000
10492,0,0,0,74.0,2,1.0,5.0,1,1,1,0,1,1,1,40.45087879999999,-3.655924108363301,380000
10493,0,0,0,81.0,1,1.0,0.0,0,1,0,0,0,0,0,40.45824765,-3.6597056668499386,215000
10494,0,0,0,72.0,2,2.0,7.0,1,1,1,0,1,0,0,40.4220402,-3.6517069,350000
10495,0,0,0,110.0,3,2.0,2.0,1,1,0,0,1,0,1,40.4426834,-3.6534541,495000
10498,0,0,0,119.0,3,2.0,1.0,1,1,1,1,1,0,0,40.4350329,-3.644171,375000
10500,1,0,0,118.0,4,2.0,4.0,1,1,0,1,1,0,0,40.4350329,-3.644171,375000
10501,0,0,0,82.0,2,1.0,0.5,1,0,0,0,0,0,0,40.4220402,-3.6517069,190000
10504,0,0,0,69.0,2,1.0,2.0,1,0,0,0,0,0,0,40.47538345,-3.669831997592169,320000
10505,0,0,0,47.0,1,1.0,7.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,301700
10506,0,0,0,70.0,2,1.0,1.0,1,0,0,0,1,1,0,40.43737280000001,-3.6436099185322814,230000
10507,0,0,0,55.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,210000
10508,0,0,0,76.0,3,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,205000
10510,0,0,0,79.0,3,1.0,5.0,1,1,0,0,0,1,0,40.4220402,-3.6517069,205000
10511,0,0,0,140.0,3,2.0,4.0,1,1,0,0,1,0,1,40.47538345,-3.669831997592169,595000
10513,0,0,0,75.0,3,1.0,3.0,0,0,0,0,0,0,0,40.43820570000001,-3.6495784,198000
10514,0,0,0,86.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,245000
10515,0,0,0,86.0,3,1.0,3.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,240000
10517,0,1,0,80.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,175000
10519,0,1,0,54.0,3,1.0,2.0,1,0,0,0,0,1,0,40.4350329,-3.644171,146000
10520,0,0,0,151.0,3,2.0,1.0,1,1,1,0,0,0,1,40.46380445,-3.664578847937272,650000
10521,0,0,0,80.0,3,1.0,3.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,180000
10522,0,0,0,73.0,3,1.0,2.0,1,0,0,0,0,0,0,40.4350329,-3.644171,185000
10523,0,0,0,89.0,2,1.0,2.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,250000
10524,0,1,0,122.0,3,3.0,3.0,1,0,1,0,1,0,0,40.4426834,-3.6534541,240000
10525,0,0,0,60.0,3,1.0,3.0,1,0,0,0,0,0,0,40.4350329,-3.644171,155000
10527,0,0,0,112.0,4,2.0,4.0,1,1,0,0,1,1,0,40.4350329,-3.644171,300000
10528,1,0,0,170.0,2,2.0,3.0,1,1,1,0,1,0,1,40.4426834,-3.6534541,660000
10529,0,0,0,60.0,2,1.0,0.0,1,1,0,0,0,0,0,40.4350329,-3.644171,164000
10530,0,0,0,70.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,198000
10531,0,0,0,77.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,285000
10532,0,0,0,110.0,3,1.0,3.0,1,0,0,0,0,0,0,40.4350329,-3.644171,179000
10533,0,0,0,105.0,4,2.0,1.0,1,1,1,0,1,0,0,40.4350329,-3.644171,399000
10534,0,0,0,74.0,2,1.0,0.0,1,0,1,0,1,0,0,40.4220402,-3.6517069,226000
10535,0,0,0,110.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,179000
10536,0,1,0,128.0,4,3.0,1.0,1,1,1,1,0,0,1,40.43820570000001,-3.6495784,750000
10537,0,0,0,51.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,150000
10538,0,0,0,82.0,2,1.0,1.0,0,1,0,1,1,0,0,40.43737280000001,-3.6436099185322814,198000
10541,0,0,0,63.0,1,1.0,2.0,1,0,0,0,1,1,0,40.45824765,-3.6597056668499386,260000
10542,0,0,0,71.0,3,1.0,3.0,1,0,0,1,1,0,0,40.4350329,-3.644171,140000
10543,0,0,0,70.0,2,1.0,2.0,1,1,0,0,0,1,0,40.4426834,-3.6534541,215000
10544,0,0,0,53.0,2,1.0,4.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,125000
10545,0,0,0,80.0,4,1.0,5.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,295000
10548,0,0,0,115.0,4,2.0,3.0,1,0,0,1,1,0,0,40.4350329,-3.644171,250000
10549,0,0,0,74.0,1,1.0,2.0,1,0,1,0,1,0,1,40.46380445,-3.664578847937272,269000
10551,0,0,0,181.0,5,3.0,1.0,1,1,0,1,1,0,1,40.47538345,-3.669831997592169,597000
10552,0,0,0,119.0,2,2.0,1.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,535000
10558,0,0,0,75.0,3,1.0,3.0,1,0,0,0,0,0,0,40.4350329,-3.644171,189000
10560,0,0,0,95.0,3,2.0,1.0,1,1,1,0,1,0,0,40.4220402,-3.6517069,275000
10561,0,0,0,83.0,1,1.0,6.0,1,1,1,0,0,0,0,40.43737280000001,-3.6436099185322814,385000
10562,0,1,0,85.0,2,1.0,-1.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,150000
10564,0,0,0,121.0,2,2.0,1.0,1,1,1,0,0,0,1,40.46380445,-3.664578847937272,490000
10566,0,0,0,65.0,2,1.0,5.0,1,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,200000
10567,0,0,0,58.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4350329,-3.644171,132000
10568,0,0,0,60.0,2,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,135000
10569,0,0,0,105.0,3,2.0,1.0,1,1,1,0,1,0,0,40.4426834,-3.6534541,290000
10570,0,0,0,70.0,2,1.0,0.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,175000
10571,0,0,0,130.0,4,2.0,2.0,1,1,1,0,1,0,0,40.45087879999999,-3.655924108363301,600000
10572,0,0,0,77.0,2,1.0,7.0,1,1,0,0,1,0,0,40.4350329,-3.644171,229000
10573,0,0,0,95.0,2,2.0,7.0,1,1,1,1,0,0,1,40.47538345,-3.669831997592169,550000
10574,0,0,0,86.0,4,1.0,4.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,315000
10576,0,0,0,52.0,2,1.0,0.5,1,1,0,0,0,0,0,40.4220402,-3.6517069,135000
10577,0,1,0,77.0,2,1.0,2.0,1,1,0,1,0,0,0,40.4426834,-3.6534541,219000
10578,2,0,0,86.0,2,1.0,6.0,1,1,0,1,1,0,0,40.4220402,-3.6517069,320000
10579,0,1,0,196.0,3,2.0,3.0,1,1,0,1,1,0,1,40.45087879999999,-3.655924108363301,995000
10580,0,0,0,158.0,4,3.0,5.0,1,1,1,0,1,1,1,40.47538345,-3.669831997592169,690000
10581,0,1,0,75.0,3,1.0,1.0,1,0,0,0,1,0,0,40.4350329,-3.644171,165000
10584,0,0,0,194.0,4,4.0,0.0,1,1,1,1,0,0,0,40.4426834,-3.6534541,950000
10589,0,0,0,124.0,3,2.0,3.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,560000
10593,0,0,0,64.0,2,1.0,3.0,1,0,0,1,1,0,0,40.45824765,-3.6597056668499386,260000
10594,0,0,0,90.0,2,2.0,5.0,1,1,1,1,0,0,1,40.4350329,-3.644171,425000
10596,0,0,0,80.0,2,2.0,0.0,0,0,0,1,0,0,0,40.4350329,-3.644171,199000
10598,0,0,0,51.0,1,1.0,0.0,1,1,0,1,0,0,0,40.4350329,-3.644171,149000
10600,0,1,0,76.0,3,1.0,5.0,1,1,0,0,0,0,0,40.47538345,-3.669831997592169,179000
10601,0,0,0,66.0,2,1.0,0.0,1,1,1,0,0,1,1,40.43820570000001,-3.6495784,259000
10603,0,0,0,77.0,2,1.0,5.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,225000
10605,0,0,0,70.0,2,1.0,0.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,185000
10608,0,1,0,68.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,128000
10611,0,0,0,170.0,4,3.0,1.0,1,1,1,1,1,0,1,40.45824765,-3.6597056668499386,680000
10613,0,1,0,95.0,3,2.0,2.0,1,1,1,1,1,0,0,40.4350329,-3.644171,245000
10614,0,0,0,65.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,135000
10616,2,0,0,85.0,2,2.0,3.0,1,1,0,0,0,1,1,40.43737280000001,-3.6436099185322814,355000
10620,0,0,0,81.0,1,1.0,3.0,1,1,1,1,0,0,1,40.45087879999999,-3.655924108363301,360000
10621,0,0,0,50.0,1,1.0,0.0,1,0,0,0,0,1,0,40.43737280000001,-3.6436099185322814,180000
10623,0,0,0,65.0,2,1.0,4.0,1,1,0,0,0,1,0,40.4426834,-3.6534541,215000
10624,0,1,0,59.0,3,1.0,4.0,0,0,0,0,1,1,0,40.43737280000001,-3.6436099185322814,150000
10634,0,1,0,64.0,3,1.0,2.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,154000
10635,0,0,0,95.0,2,2.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,200000
10636,0,0,0,95.0,2,2.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,200000
10637,0,1,0,72.0,3,1.0,4.0,0,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,150000
10638,0,0,0,60.0,2,1.0,0.0,1,1,0,0,0,0,0,40.4350329,-3.644171,119900
10641,0,0,0,55.0,2,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,200000
10642,0,0,0,37.0,1,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,130000
10643,0,1,0,85.0,2,2.0,6.0,1,1,1,0,1,0,1,40.47538345,-3.669831997592169,395000
10644,0,1,0,80.0,3,1.0,3.0,1,1,0,0,1,0,0,40.4426834,-3.6534541,210000
10645,0,0,0,108.0,4,1.0,2.0,1,1,0,0,1,0,0,40.43820570000001,-3.6495784,285000
10648,0,0,0,50.0,2,1.0,0.0,0,1,0,0,0,0,0,40.4350329,-3.644171,140000
10649,0,0,0,114.0,4,2.0,1.0,1,0,0,0,1,0,0,40.4350329,-3.644171,265000
10650,0,0,0,86.0,3,1.0,1.0,1,0,0,0,1,0,0,40.4350329,-3.644171,149000
10651,0,0,0,75.0,2,1.0,5.0,1,1,1,1,1,0,1,40.4350329,-3.644171,320000
10652,0,1,0,69.0,3,1.0,3.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,159000
10653,0,0,0,106.0,3,2.0,3.0,1,1,0,0,1,1,0,40.43737280000001,-3.6436099185322814,349000
10655,0,0,0,73.0,3,1.0,1.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,143000
10657,0,0,0,345.0,5,4.0,2.0,1,1,1,1,1,1,1,40.45824765,-3.6597056668499386,1375000
10658,0,0,0,47.0,1,1.0,2.0,1,1,0,1,0,0,0,40.4220402,-3.6517069,173000
10659,0,0,0,65.0,1,1.0,3.0,1,1,1,1,1,0,0,40.43820570000001,-3.6495784,300000
10661,0,0,1,77.0,2,2.0,2.0,1,1,1,1,1,0,1,40.4220402,-3.6517069,295000
10662,0,0,0,70.0,2,1.0,4.0,1,1,0,0,1,1,0,40.4220402,-3.6517069,215000
10664,0,1,0,64.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,165000
10665,0,0,0,50.0,2,1.0,1.0,1,0,0,0,0,0,0,40.4350329,-3.644171,150000
10666,0,0,0,72.0,2,1.0,3.0,1,0,0,0,1,0,0,40.43737280000001,-3.6436099185322814,199000
10668,0,0,0,65.0,3,2.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,198000
10669,0,1,0,78.0,2,1.0,3.0,1,1,0,0,1,0,0,40.43820570000001,-3.6495784,199000
10670,0,1,0,70.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,199000
10671,0,0,0,47.0,1,1.0,7.0,1,1,1,0,0,1,1,40.47538345,-3.669831997592169,301700
10672,0,1,0,77.0,2,1.0,2.0,1,1,0,1,1,1,0,40.43820570000001,-3.6495784,225000
10677,0,0,0,155.0,3,2.0,1.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,650000
10678,2,0,0,75.0,2,1.0,5.0,1,1,1,1,1,0,0,40.4350329,-3.644171,320000
10683,0,0,0,96.0,3,2.0,8.0,1,1,0,1,1,0,0,40.4350329,-3.644171,295000
10684,0,0,0,92.0,4,1.0,3.0,1,0,0,0,1,0,0,40.45824765,-3.6597056668499386,285000
10687,2,0,0,180.0,4,3.0,1.0,1,1,1,1,1,0,1,40.45087879999999,-3.655924108363301,950000
10689,0,0,0,171.0,4,3.0,2.0,1,1,1,0,0,0,1,40.45087879999999,-3.655924108363301,950000
10691,0,0,0,51.0,2,1.0,4.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,160000
10692,0,0,0,53.0,2,1.0,1.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,160000
10694,0,0,0,345.0,5,4.0,2.0,1,1,1,1,1,0,1,40.45087879999999,-3.655924108363301,1375000
10695,0,0,0,345.0,5,4.0,2.0,1,1,1,1,1,0,1,40.46380445,-3.664578847937272,1375000
10696,1,0,0,60.0,2,2.0,0.0,0,0,0,1,1,0,0,40.43737280000001,-3.6436099185322814,130000
10697,0,0,0,90.0,2,2.0,3.0,1,1,1,1,1,1,1,40.43820570000001,-3.6495784,385000
10699,0,0,0,50.0,1,1.0,3.0,1,1,0,1,0,1,0,40.4350329,-3.644171,165000
10702,0,0,0,65.0,3,1.0,1.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,145000
10705,0,1,0,55.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,159000
10706,0,0,0,49.0,2,1.0,4.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,155000
10707,0,0,0,70.0,3,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,189000
10708,0,0,0,56.0,1,1.0,3.0,1,1,0,1,0,0,0,40.4350329,-3.644171,195000
10715,0,0,0,232.0,5,3.0,1.0,1,1,0,0,0,0,1,40.4426834,-3.6534541,1150000
10716,0,0,0,120.0,3,2.0,2.0,1,1,1,1,0,0,1,40.45824765,-3.6597056668499386,599000
10719,0,0,0,115.0,4,2.0,2.0,1,1,0,0,1,0,0,40.43737280000001,-3.6436099185322814,345000
10720,0,0,0,60.0,2,1.0,4.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,189000
10721,0,0,0,70.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,199900
10725,0,0,0,61.0,2,1.0,3.0,1,1,0,1,1,1,0,40.43737280000001,-3.6436099185322814,280000
10726,0,1,0,52.0,2,1.0,1.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,126000
10727,0,0,0,66.0,1,1.0,0.0,1,1,1,1,0,0,0,40.47538345,-3.669831997592169,275000
10732,0,0,0,97.0,3,1.0,3.0,1,0,1,0,1,0,0,40.4350329,-3.644171,239000
10733,0,1,0,75.0,4,1.0,1.0,0,0,0,1,0,0,0,40.4350329,-3.644171,199000
10736,0,0,0,96.0,3,2.0,1.0,1,1,0,1,0,0,0,40.45824765,-3.6597056668499386,439000
10737,0,0,0,140.0,4,2.0,8.0,1,1,0,0,1,0,1,40.4426834,-3.6534541,650000
10738,0,0,0,110.0,2,2.0,5.0,1,1,1,0,1,0,1,40.4426834,-3.6534541,690000
10741,0,0,0,65.0,2,1.0,2.0,1,0,0,0,0,1,0,40.47538345,-3.669831997592169,315000
10743,0,0,0,134.0,4,2.0,8.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,450000
10745,0,0,0,50.0,1,1.0,0.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,157000
10746,0,0,0,77.0,2,1.0,3.0,1,0,0,0,0,0,0,40.4350329,-3.644171,179000
10747,0,0,0,94.0,2,1.0,3.0,1,1,1,1,1,0,1,40.4350329,-3.644171,299000
10748,0,0,0,61.0,1,1.0,0.0,1,0,0,1,1,0,0,40.47538345,-3.669831997592169,299000
10751,0,0,1,89.0,2,2.0,0.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,230000
10754,0,1,0,76.0,3,1.0,5.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,205000
10756,0,0,0,46.0,1,1.0,7.0,1,1,1,0,0,0,1,40.47538345,-3.669831997592169,301700
10759,0,0,0,57.0,3,1.0,4.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,165000
10760,0,0,0,50.0,2,1.0,0.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,180000
10762,0,1,0,67.0,2,1.0,0.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,130000
10763,0,0,0,100.0,3,2.0,1.0,1,1,1,0,0,0,0,40.4350329,-3.644171,295000
10765,0,0,0,45.0,1,1.0,0.0,1,0,0,0,0,0,0,40.4350329,-3.644171,145000
10767,0,0,0,134.0,4,2.0,8.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,470000
10769,0,0,0,49.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,180000
10770,1,0,0,100.0,2,2.0,1.0,1,1,1,1,0,0,1,40.47538345,-3.669831997592169,400000
10771,0,0,0,52.0,1,1.0,2.0,1,1,1,1,0,0,0,40.4220402,-3.6517069,173000
10774,0,1,0,111.0,4,2.0,1.0,1,1,1,1,1,0,1,40.47538345,-3.669831997592169,470000
10775,0,0,0,53.0,1,1.0,1.0,1,1,0,1,0,0,1,40.47538345,-3.669831997592169,245000
10776,0,0,0,59.0,2,1.0,4.0,1,1,0,0,0,1,0,40.4426834,-3.6534541,220000
10777,2,0,0,143.0,3,2.0,1.0,1,1,1,1,1,0,1,40.45087879999999,-3.655924108363301,850000
10778,2,0,0,75.0,2,1.0,5.0,1,1,0,0,1,0,0,40.4350329,-3.644171,259000
10779,0,0,0,58.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4350329,-3.644171,140000
10780,0,0,0,94.0,2,1.0,3.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,199000
10781,0,0,0,65.0,2,1.0,1.0,1,1,0,0,1,0,0,40.4350329,-3.644171,189000
10782,0,0,0,64.0,3,1.0,1.0,1,1,0,0,0,0,0,40.4220402,-3.6517069,149000
10783,0,0,0,35.0,1,1.0,4.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,130000
10784,0,0,0,120.0,3,1.0,1.0,1,1,1,0,1,1,0,40.4220402,-3.6517069,349000
10785,0,1,0,85.0,3,1.0,5.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,250000
10786,0,1,0,63.0,2,1.0,1.0,1,1,0,0,0,0,1,40.45824765,-3.6597056668499386,260000
10787,0,1,0,65.0,3,1.0,2.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,158000
10788,0,0,0,57.0,2,1.0,2.0,1,0,0,0,0,0,0,40.4220402,-3.6517069,160000
10789,0,0,0,81.0,2,1.0,4.0,1,1,0,0,0,0,0,40.45824765,-3.6597056668499386,395000
10790,0,0,0,75.0,3,1.0,1.0,1,1,0,0,0,0,0,40.47538345,-3.669831997592169,210000
10792,0,0,0,48.0,2,1.0,0.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,130000
10793,0,0,0,87.0,3,1.0,3.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,235000
10794,0,0,0,79.0,3,1.0,4.0,0,1,0,0,1,0,0,40.4220402,-3.6517069,230000
10795,0,1,0,64.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4350329,-3.644171,137000
10797,0,0,0,144.0,4,2.0,8.0,1,1,1,0,0,1,1,40.4426834,-3.6534541,550000
10798,0,0,0,158.0,3,2.0,1.0,1,1,1,0,0,0,0,40.46380445,-3.664578847937272,650000
10799,0,1,0,62.0,1,1.0,1.0,1,1,0,0,0,1,0,40.43820570000001,-3.6495784,180000
10800,0,0,0,93.0,3,1.0,2.0,1,1,0,0,1,0,0,40.4220402,-3.6517069,238000
10802,0,0,0,77.0,3,1.0,2.0,1,1,0,1,0,0,0,40.4220402,-3.6517069,235000
10804,0,0,0,61.0,2,1.0,2.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,159900
10807,0,0,1,106.0,2,2.0,2.0,1,1,1,0,1,0,1,40.45824765,-3.6597056668499386,750000
10810,0,0,0,65.0,2,1.0,2.0,1,0,0,0,1,0,0,40.45824765,-3.6597056668499386,265000
10812,0,0,0,134.0,4,2.0,8.0,1,1,1,0,0,0,0,40.43820570000001,-3.6495784,450000
10813,0,0,0,123.0,4,2.0,0.0,1,1,0,1,0,0,1,40.47538345,-3.669831997592169,435000
10814,0,1,0,44.0,1,1.0,3.0,1,1,0,0,1,0,0,40.43820570000001,-3.6495784,145000
10815,0,0,0,72.0,2,2.0,1.0,1,1,0,0,0,0,0,40.43820570000001,-3.6495784,260000
10817,0,0,1,85.0,2,2.0,3.0,1,1,0,0,0,0,0,40.4350329,-3.644171,278000
10820,0,0,0,71.0,2,1.0,2.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,310000
10822,0,0,0,58.0,2,1.0,0.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,185000
10823,0,0,0,104.0,3,2.0,1.0,1,1,1,0,0,0,1,40.43820570000001,-3.6495784,550000
10824,0,1,0,52.0,2,1.0,0.0,1,0,0,0,0,0,0,40.43737280000001,-3.6436099185322814,139000
10825,0,1,0,50.0,2,1.0,2.0,1,0,0,0,0,0,0,40.4350329,-3.644171,135000
10826,0,0,0,70.0,3,1.0,3.0,1,0,0,0,1,0,0,40.4220402,-3.6517069,159000
10828,0,0,0,119.0,2,2.0,1.0,1,1,0,1,0,0,1,40.47538345,-3.669831997592169,535000
10833,0,0,0,75.0,2,2.0,2.0,1,1,1,0,0,0,1,40.45087879999999,-3.655924108363301,365000
10834,0,0,0,80.0,2,1.0,1.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,239000
10835,0,1,0,70.0,3,1.0,1.0,1,1,0,0,0,0,0,40.43737280000001,-3.6436099185322814,230000
